tracking_id	locus	nearest_ref_id	class_code	transcript_length	R1L1Kidney	R1L2Liver	R1L3Kidney	R1L4Liver	R1L6Liver	R1L7Kidney	R1L8Liver	R2L1Liver	R2L2Kidney	R2L3Liver	R2L4Kidney	R2L6Kidney	R2L7Liver	R2L8Kidney
TC_3899	chr2:88387994-88388095	ENSG00000208734	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3900	chr2:88464128-88464231	ENSG00000212133	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3901	chr2:88489164-88489242	ENSG00000211488	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3902	chr2:88495532-88495638	ENSG00000207350	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3903	chr2:88528841-88533027	ENSG00000214336	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3904	chr2:88605284-88610217	ENSG00000172073	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3905	chr2:88637376-88708209	ENSG00000172071	KNOWN		73	106	49	81	86	53	75	50	65	86	38	67	61	59
TC_3906	chr2:88772291-88831567	ENSG00000153574	KNOWN		29	16	28	17	16	27	18	18	37	11	35	40	12	28
TC_3907	chr2:88937989-88938311	ENSG00000211592	KNOWN		37	257	43	254	250	24	233	237	39	282	29	32	231	30
TC_3908	chr2:88941191-88941232	ENSG00000211593	KNOWN		0	0	0	0	1	0	0	0	0	0	0	0	0	0
TC_3909	chr2:88941509-88941550	ENSG00000211594	KNOWN		0	0	0	0	1	0	0	0	0	2	0	0	0	0
TC_3910	chr2:88941844-88941885	ENSG00000211595	KNOWN		0	0	0	0	1	0	1	0	0	0	0	0	1	0
TC_3911	chr2:88942148-88942190	ENSG00000211596	KNOWN		0	1	0	1	1	0	2	0	0	0	0	0	2	0
TC_3912	chr2:88942509-88942550	ENSG00000211597	KNOWN		1	0	1	3	1	0	3	0	0	3	0	0	2	0
TC_3913	chr2:88966203-88966786	ENSG00000211598	KNOWN		0	1	3	5	4	1	4	8	1	6	1	0	4	1
TC_3914	chr2:88977926-88978417	ENSG00000211599	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_3915	chr2:88995711-88996309	ENSG00000197794	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3916	chr2:89027932-89028409	ENSG00000211600	KNOWN		2	7	0	8	10	0	4	4	2	6	2	2	9	0
TC_3917	chr2:89046894-89047372	ENSG00000211601	KNOWN		0	0	0	1	1	0	0	0	0	0	0	0	1	0
TC_3918	chr2:89059100-89059618	ENSG00000211602	KNOWN		0	0	0	1	0	0	0	0	0	0	0	0	0	0
TC_3919	chr2:89071543-89074426	ENSG00000214334	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3920	chr2:89073041-89073512	ENSG00000211603	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	0	0
TC_3921	chr2:89090592-89091069	ENSG00000211604	KNOWN		0	0	0	0	0	0	0	1	0	0	0	0	0	0
TC_3922	chr2:89100603-89101297	ENSG00000204734	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3923	chr2:89107781-89108296	ENSG00000211605	KNOWN		0	0	0	0	1	0	1	2	0	0	1	1	1	0
TC_3924	chr2:89120834-89121310	ENSG00000211606	KNOWN		0	0	0	1	0	0	2	0	0	0	0	0	0	0
TC_3925	chr2:89165786-89166301	ENSG00000211607	KNOWN		0	0	0	2	0	0	2	0	0	1	0	0	0	0
TC_3926	chr2:89180465-89180942	ENSG00000211608	KNOWN		1	1	0	1	1	0	0	1	1	2	0	0	1	0
TC_3927	chr2:89181829-89182064	ENSG00000177074	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3928	chr2:89197946-89198423	ENSG00000211609	KNOWN		0	0	0	0	0	0	0	1	0	0	0	0	0	1
TC_3929	chr2:89209304-89210080	ENSG00000204732	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3930	chr2:89223170-89223706	ENSG00000211610	KNOWN		0	6	0	3	8	1	3	4	0	6	1	0	3	0
TC_3931	chr2:89240348-89240901	ENSG00000211611	KNOWN		0	1	0	1	0	0	0	0	0	1	0	0	0	0
TC_3932	chr2:89256925-89257729	ENSG00000211612	KNOWN		0	1	0	0	0	0	0	0	0	2	0	0	0	0
TC_3933	chr2:89294021-89294497	ENSG00000211613	KNOWN		0	1	0	2	0	0	2	0	0	0	0	0	0	0
TC_3934	chr2:89302292-89303027	ENSG00000211614	KNOWN		0	0	0	1	2	0	1	0	0	2	0	0	1	0
TC_3935	chr2:89314802-89315080	ENSG00000212976	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3936	chr2:89325377-89326164	ENSG00000211615	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3937	chr2:89348871-89349347	ENSG00000211616	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3938	chr2:89378134-89378610	ENSG00000211617	KNOWN		0	0	0	1	1	0	0	0	0	1	0	0	0	0
TC_3939	chr2:89400496-89400972	ENSG00000211618	KNOWN		0	3	0	8	4	1	3	5	0	3	0	0	1	0
TC_3940	chr2:89410986-89411308	ENSG00000211619	KNOWN		0	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_3941	chr2:89589921-89590397	ENSG00000211620	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3942	chr2:89613009-89613796	ENSG00000211621	KNOWN		0	0	0	0	0	0	1	0	0	0	0	0	0	0
TC_3943	chr2:89623657-89624386	ENSG00000211622	KNOWN		0	0	0	1	0	0	0	1	0	0	0	0	1	0
TC_3944	chr2:89645170-89645461	ENSG00000179191	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3945	chr2:89662063-89662815	ENSG00000211623	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3946	chr2:89680942-89681746	ENSG00000211624	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3947	chr2:89715082-89715618	ENSG00000211625	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3948	chr2:89745835-89746387	ENSG00000211626	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3949	chr2:89758963-89759440	ENSG00000211627	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3950	chr2:89775303-89775538	ENSG00000178894	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3951	chr2:89776410-89776887	ENSG00000211628	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3952	chr2:89791050-89791565	ENSG00000211629	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3953	chr2:89830253-89830729	ENSG00000211630	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3954	chr2:89830448-89830726	ENSG00000204721	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3955	chr2:89836021-89836497	ENSG00000211631	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3956	chr2:89849045-89849560	ENSG00000211632	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3957	chr2:89866370-89866838	ENSG00000211633	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3958	chr2:89886225-89886702	ENSG00000211634	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3959	chr2:89897079-89897555	ENSG00000211635	KNOWN		0	1	0	0	0	0	0	0	0	0	0	0	0	0
TC_3960	chr2:89911009-89911542	ENSG00000211636	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3961	chr2:89937431-89937707	ENSG00000213358	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3962	chr2:91097901-91098177	ENSG00000213356	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3963	chr2:91197159-91197515	ENSG00000212975	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3964	chr2:91206673-91211725	ENSG00000162685	KNOWN		0	0	3	0	0	1	0	0	3	0	2	5	0	0
TC_3965	chr2:91237065-91237636	ENSG00000184303	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3966	chr2:91274890-91275279	ENSG00000179308	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3967	chr2:91299693-91300742	ENSG00000188063	NOVEL		1	1	0	1	0	5	0	1	0	0	2	1	1	1
TC_3968	chr2:91392354-91395497	ENSG00000214330	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3969	chr2:91434849-91483467	ENSG00000214329	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3970	chr2:91492904-91494223	ENSG00000198710	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3971	chr2:94766809-94767690	ENSG00000213355	NOVEL		1	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3972	chr2:94825277-94835923	ENSG00000204717	NOVEL		0	0	1	0	0	1	0	0	1	0	2	1	0	2
TC_3973	chr2:94840534-94847273	ENSG00000204716	KNOWN		1	0	1	0	1	1	0	0	1	0	3	2	0	2
TC_3974	chr2:94874856-94886721	ENSG00000187984	NOVEL		1	0	0	0	0	0	0	0	1	0	0	0	0	1
TC_3975	chr2:94876005-94876111	ENSG00000212140	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3976	chr2:94900959-94906295	ENSG00000163060	KNOWN		2	0	0	1	0	0	1	0	0	1	0	0	1	0
TC_3977	chr2:94930248-94930305	ENSG00000208703	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3978	chr2:94930341-94930409	ENSG00000208697	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3979	chr2:94931078-94931138	ENSG00000208694	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3980	chr2:95033017-95033315	ENSG00000208689	NOVEL		0	1	0	0	0	0	0	0	0	0	1	0	0	0
TC_3981	chr2:95054263-95054877	ENSG00000204714	KNOWN		6	0	5	0	0	5	0	0	6	0	9	8	0	7
TC_3982	chr2:95055156-95083462	ENSG00000172005	KNOWN		862	3	874	12	8	812	4	6	942	10	826	963	6	839
TC_3983	chr2:95116680-95151481	ENSG00000144029	KNOWN		158	136	186	124	121	164	114	128	177	150	154	179	116	162
TC_3984	chr2:95177127-95188990	ENSG00000144026	KNOWN		118	54	124	45	47	97	40	43	87	45	86	117	42	94
TC_3985	chr2:95194910-95213792	ENSG00000163067	KNOWN		20	7	26	6	11	17	11	8	16	7	21	19	8	12
TC_3986	chr2:95303928-95320781	ENSG00000155066	KNOWN		288	4	272	4	4	280	7	7	310	4	262	319	8	268
TC_3987	chr2:95326799-95415551	ENSG00000115041	KNOWN		26	1	23	3	3	29	1	1	28	3	26	30	3	33
TC_3988	chr2:95432175-95442606	ENSG00000115042	KNOWN		14	34	12	38	36	16	30	23	25	34	20	11	27	25
TC_3989	chr2:95475638-95486567	ENSG00000204705	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3990	chr2:95506639-95514212	ENSG00000144010	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3991	chr2:95575297-95577063	ENSG00000168992	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_3992	chr2:95580921-95580992	ENSG00000208684	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3993	chr2:95621493-95629194	ENSG00000144015	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3994	chr2:95649119-95660048	ENSG00000204699	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3995	chr2:95868247-95884852	ENSG00000135976	KNOWN		3	2	3	2	1	2	2	0	3	0	2	5	1	1
TC_3996	chr2:95905442-95956704	ENSG00000144006	NOVEL		3	5	3	2	0	5	2	1	8	3	2	5	0	4
TC_3997	chr2:96010143-96021306	ENSG00000204693	NOVEL		1	1	2	0	0	1	0	0	2	0	1	0	0	1
TC_3998	chr2:96034038-96034321	ENSG00000208683	NOVEL		0	1	1	1	0	1	0	1	0	1	0	0	1	0
TC_3999	chr2:96051422-96064454	ENSG00000186281	KNOWN		0	3	2	3	3	1	2	1	5	6	1	0	3	5
TC_4000	chr2:96153316-96167902	ENSG00000188886	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4001	chr2:96172644-96174906	ENSG00000158050	KNOWN		1	1	1	4	3	0	0	3	7	1	3	4	1	2
TC_4002	chr2:96214334-96238290	ENSG00000084090	KNOWN		542	182	513	188	201	478	186	151	516	198	422	542	161	416
TC_4003	chr2:96238409-96272086	ENSG00000204685	KNOWN		11	9	11	5	2	10	11	6	13	11	23	12	5	12
TC_4004	chr2:96280041-96295459	ENSG00000135956	KNOWN		255	181	276	193	164	242	142	154	252	172	233	297	190	228
TC_4005	chr2:96295611-96303619	ENSG00000144021	KNOWN		272	190	299	182	182	269	194	150	295	201	278	313	181	215
TC_4006	chr2:96303804-96334988	ENSG00000144028	KNOWN		230	139	218	131	125	207	116	119	242	138	202	239	132	228
TC_4007	chr2:96355688-96357806	ENSG00000198885	KNOWN		0	0	0	0	0	1	0	0	2	0	1	0	0	0
TC_4008	chr2:96365211-96405001	ENSG00000121152	KNOWN		1	1	0	2	1	1	0	0	1	2	1	1	2	1
TC_4009	chr2:96527112-96534809	ENSG00000163121	KNOWN		29	3	37	5	3	24	7	1	19	1	32	36	3	24
TC_4010	chr2:96566185-96582097	ENSG00000196843	KNOWN		19	47	19	50	38	16	26	57	15	44	14	25	46	19
TC_4011	chr2:96622666-96667810	ENSG00000114982	KNOWN		217	108	195	116	115	209	95	98	228	131	191	229	106	193
TC_4012	chr2:96672201-96684362	ENSG00000188935	KNOWN		2	0	0	0	0	3	0	0	5	0	0	5	0	0
TC_4013	chr2:96724997-96734346	ENSG00000214272	KNOWN		4	0	1	1	2	3	1	2	0	0	1	1	3	1
TC_4014	chr2:96735396-96769528	ENSG00000114988	KNOWN		103	83	94	85	83	85	83	54	85	73	74	117	88	72
TC_4015	chr2:96790366-96841351	ENSG00000158158	KNOWN		40	26	48	27	20	43	13	12	51	25	43	48	15	20
TC_4016	chr2:96841719-96842192	ENSG00000204675	KNOWN		0	1	1	1	1	1	1	2	1	2	0	3	0	3
TC_4017	chr2:96845718-96864848	ENSG00000168763	KNOWN		77	115	91	115	129	62	131	118	99	142	96	95	146	69
TC_4018	chr2:96865724-96887559	ENSG00000213337	KNOWN		16	11	18	14	9	16	14	12	16	19	14	20	16	14
TC_4019	chr2:96867379-96873485	ENSG00000163126	KNOWN		6	5	8	8	7	3	7	9	11	9	10	5	10	11
TC_4020	chr2:96889206-96899435	ENSG00000168758	KNOWN		49	55	66	53	50	40	43	50	58	42	58	60	57	57
TC_4021	chr2:96905350-97001446	ENSG00000168754	KNOWN		0	2	0	0	0	0	0	0	0	0	1	0	1	0
TC_4022	chr2:96950586-97001446	ENSG00000214267	NOVEL		0	0	0	0	0	0	0	0	0	1	0	0	0	0
TC_4023	chr2:96986190-96986279	ENSG00000208682	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4024	chr2:97010748-97010848	ENSG00000208680	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4025	chr2:97055439-97061098	ENSG00000144188	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4026	chr2:97075615-97089841	ENSG00000204670	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4027	chr2:97111057-97112112	ENSG00000188383	KNOWN		0	0	0	1	0	0	0	0	1	0	2	0	0	2
TC_4028	chr2:97113051-97124309	ENSG00000144199	KNOWN		13	1	14	5	2	10	2	0	15	0	10	16	1	9
TC_4029	chr2:97130055-97130338	ENSG00000208676	NOVEL		0	0	0	0	0	0	0	0	0	0	1	0	0	0
TC_4030	chr2:97143081-97148109	ENSG00000158185	KNOWN		1	0	1	0	0	1	0	0	1	0	0	0	0	1
TC_4031	chr2:97229917-97273331	ENSG00000174501	NOVEL		4	3	3	2	4	5	6	1	4	1	7	10	5	6
TC_4032	chr2:97275056-97275453	ENSG00000213334	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4033	chr2:97275455-97279622	ENSG00000214262	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4034	chr2:97465659-97572759	ENSG00000196912	KNOWN		3	2	4	2	1	4	1	0	2	1	0	3	1	1
TC_4035	chr2:97628953-97631086	ENSG00000135940	KNOWN		629	186	688	165	199	638	181	181	738	187	603	698	192	595
TC_4036	chr2:97638863-97646893	ENSG00000115073	KNOWN		145	122	161	127	108	154	103	109	171	120	170	146	128	157
TC_4037	chr2:97647486-97647626	ENSG00000201806	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4038	chr2:97696463-97722755	ENSG00000115085	KNOWN		5	11	2	10	6	2	8	16	1	8	1	0	13	4
TC_4039	chr2:97739235-97910336	ENSG00000075568	KNOWN		172	74	167	81	81	151	82	55	134	71	118	190	62	135
TC_4040	chr2:97810095-97811241	ENSG00000198875	NOVEL		1	2	1	1	0	1	1	1	1	0	0	0	0	0
TC_4041	chr2:97895952-97896000	ENSG00000212430	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4042	chr2:97907279-97907515	ENSG00000198697	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4043	chr2:98070027-98295841	ENSG00000168658	KNOWN		1	1	0	2	0	2	2	0	1	2	0	0	4	1
TC_4044	chr2:98279833-98279920	ENSG00000216112	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4045	chr2:98329050-98381496	ENSG00000144191	KNOWN		0	0	0	0	0	0	0	0	1	0	0	1	0	0
TC_4046	chr2:98427845-98570591	ENSG00000040933	KNOWN		34	7	37	7	10	28	5	2	36	5	14	38	4	30
TC_4047	chr2:98582298-98591387	ENSG00000183513	KNOWN		98	66	115	54	44	86	48	37	100	57	76	104	59	81
TC_4048	chr2:98591472-98601407	ENSG00000115446	KNOWN		68	35	92	37	40	104	38	24	102	44	84	110	22	75
TC_4049	chr2:98602001-98714021	ENSG00000071073	KNOWN		100	22	104	23	25	102	24	14	105	22	94	108	21	78
TC_4050	chr2:98765305-98765443	ENSG00000201070	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4051	chr2:98776741-98919116	ENSG00000196872	KNOWN		13	0	14	0	0	7	1	2	10	0	13	12	0	10
TC_4052	chr2:98823570-98823619	ENSG00000199776	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4053	chr2:98980156-99137812	ENSG00000135951	KNOWN		43	8	24	11	7	31	7	1	31	8	23	35	1	24
TC_4054	chr2:99124617-99134358	ENSG00000170534	KNOWN		10	2	14	1	1	18	1	0	23	2	11	14	0	8
TC_4055	chr2:99137850-99146043	ENSG00000144182	KNOWN		19	10	16	12	13	27	17	8	18	8	17	30	14	14
TC_4056	chr2:99152160-99163924	ENSG00000158411	KNOWN		28	16	35	22	28	46	20	13	27	16	34	35	22	24
TC_4057	chr2:99164010-99180521	ENSG00000185414	KNOWN		99	41	97	53	48	76	46	28	99	40	72	111	26	53
TC_4058	chr2:99225149-99238002	ENSG00000185674	KNOWN		3	2	2	3	1	1	0	1	1	2	0	1	1	2
TC_4059	chr2:99267134-99284071	ENSG00000144214	KNOWN		15	9	18	8	7	22	12	5	17	6	22	17	5	13
TC_4060	chr2:99301921-99319292	ENSG00000115514	KNOWN		35	29	42	26	20	40	25	22	36	31	25	49	16	23
TC_4061	chr2:99320266-99383160	ENSG00000158417	KNOWN		584	610	630	590	570	591	531	379	629	527	501	659	431	468
TC_4062	chr2:99383370-99472912	ENSG00000135945	KNOWN		177	77	149	68	77	164	81	43	138	74	129	156	44	101
TC_4063	chr2:99530150-100125469	ENSG00000144218	KNOWN		12	8	18	14	16	16	21	14	23	15	14	27	16	9
TC_4064	chr2:100256283-100304987	ENSG00000170500	KNOWN		73	10	68	5	8	87	8	6	97	5	64	108	4	72
TC_4065	chr2:100374762-100400550	ENSG00000115526	KNOWN		17	6	25	3	5	36	5	3	26	4	28	23	3	26
TC_4066	chr2:100407582-100407935	ENSG00000204641	NOVEL		0	1	1	0	0	1	0	1	0	1	1	0	0	1
TC_4067	chr2:100453376-100466174	ENSG00000204640	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4068	chr2:100492171-100492509	ENSG00000198779	NOVEL		1	0	0	0	1	1	1	0	0	0	3	2	0	1
TC_4069	chr2:100534204-100559633	ENSG00000115539	KNOWN		16	7	28	4	1	8	4	4	14	1	10	20	4	19
TC_4070	chr2:100573947-100574218	ENSG00000213319	NOVEL		1	0	0	0	0	0	0	0	0	0	0	1	0	0
TC_4071	chr2:100803039-100979719	ENSG00000170485	KNOWN		39	72	40	64	60	45	62	45	34	54	42	40	56	46
TC_4072	chr2:100985183-100989312	ENSG00000071082	KNOWN		304	202	330	209	166	299	184	154	322	205	285	291	153	299
TC_4073	chr2:100990123-101042444	ENSG00000204634	KNOWN		83	88	97	113	110	82	96	114	96	123	90	95	97	92
TC_4074	chr2:101005944-101006202	ENSG00000212444	NOVEL		1	0	0	1	2	0	0	0	0	1	0	1	0	0
TC_4075	chr2:101235810-101253208	ENSG00000158435	KNOWN		96	100	96	89	87	96	85	68	96	118	78	115	89	71
TC_4076	chr2:101255830-101255943	ENSG00000212283	KNOWN		8	7	7	5	6	10	4	4	9	5	12	15	6	9
TC_4077	chr2:101258985-101291584	ENSG00000163162	KNOWN		76	64	87	68	72	73	59	61	71	85	64	83	57	56
TC_4078	chr2:101331655-101370489	ENSG00000175874	KNOWN		1	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4079	chr2:101380255-101457597	ENSG00000196460	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	1	0
TC_4080	chr2:101680920-101877583	ENSG00000071054	KNOWN		176	230	150	248	251	185	248	200	178	277	158	207	230	142
TC_4081	chr2:101974738-102011312	ENSG00000115590	KNOWN		10	4	12	3	5	14	2	6	15	5	9	12	5	8
TC_4082	chr2:102103892-102105437	ENSG00000198884	KNOWN		1	1	0	1	3	0	2	2	0	1	0	0	1	0
TC_4083	chr2:102136834-102162766	ENSG00000115594	KNOWN		187	283	187	232	267	194	250	201	209	306	181	237	225	161
TC_4084	chr2:102169865-102222243	ENSG00000115598	KNOWN		13	1	7	2	3	4	1	2	19	5	7	8	1	15
TC_4085	chr2:102232746-102233153	ENSG00000205716	NOVEL		0	0	0	1	0	0	0	0	0	0	0	0	0	0
TC_4086	chr2:102294394-102334929	ENSG00000115602	KNOWN		171	4	190	4	2	196	5	0	175	3	165	198	4	137
TC_4087	chr2:102345529-102381650	ENSG00000115604	KNOWN		10	13	8	15	10	10	12	12	3	8	8	8	10	8
TC_4088	chr2:102401686-102435457	ENSG00000115607	KNOWN		2	5	5	9	10	1	6	6	2	7	3	5	6	2
TC_4089	chr2:102456194-102516859	ENSG00000180251	KNOWN		40	1	28	1	2	27	1	1	29	0	33	30	0	20
TC_4090	chr2:102602598-102694239	ENSG00000115616	KNOWN		76	2	88	4	2	82	2	0	80	0	74	102	4	61
TC_4091	chr2:102626678-102626773	ENSG00000208658	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4092	chr2:102700106-102719745	ENSG00000135953	KNOWN		17	22	28	19	19	14	14	22	21	24	13	24	19	11
TC_4093	chr2:102744922-102800310	ENSG00000170417	KNOWN		9	11	12	11	10	13	6	11	5	10	7	6	7	9
TC_4094	chr2:104515663-104515874	ENSG00000199727	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4095	chr2:104551703-104551796	ENSG00000211993	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4096	chr2:104716124-104716252	ENSG00000207249	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4097	chr2:104754173-104754497	ENSG00000213301	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4098	chr2:104838401-104839903	ENSG00000198914	KNOWN		37	0	37	1	0	37	0	1	45	0	45	37	0	62
TC_4099	chr2:105020938-105082849	ENSG00000135972	KNOWN		102	51	82	36	34	76	35	34	75	45	85	111	42	85
TC_4100	chr2:105224632-105226356	ENSG00000135973	KNOWN		0	0	1	0	1	1	0	0	1	0	1	0	0	0
TC_4101	chr2:105248138-105248500	ENSG00000212974	KNOWN		3	0	1	0	0	4	0	0	1	2	3	2	1	0
TC_4102	chr2:105249974-105312561	ENSG00000135966	KNOWN		28	6	27	10	15	25	5	7	34	5	22	32	8	32
TC_4103	chr2:105320443-105331653	ENSG00000135974	KNOWN		61	35	54	40	39	40	27	20	51	23	36	60	27	48
TC_4104	chr2:105343717-105421392	ENSG00000115641	KNOWN		27	26	28	29	24	21	31	34	39	36	22	29	25	15
TC_4105	chr2:105727786-105877137	ENSG00000071051	KNOWN		71	33	74	25	29	82	23	20	75	21	70	90	25	75
TC_4106	chr2:105865912-105866276	ENSG00000179093	NOVEL		1	0	0	0	0	0	0	0	1	1	0	1	0	0
TC_4107	chr2:106048545-106061040	ENSG00000119147	KNOWN		32	0	20	3	5	22	5	5	27	6	31	32	6	31
TC_4108	chr2:106076192-106177227	ENSG00000115652	KNOWN		193	34	196	22	22	165	25	13	206	28	177	196	19	152
TC_4109	chr2:106230259-106230631	ENSG00000213295	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4110	chr2:106364994-106374599	ENSG00000169659	KNOWN		0	12	0	19	11	0	10	10	0	13	0	0	11	0
TC_4111	chr2:106395649-106451253	ENSG00000153165	NOVEL		0	2	0	2	2	1	4	5	2	3	1	0	2	0
TC_4112	chr2:106470265-106487501	ENSG00000169664	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4113	chr2:106680219-106681564	ENSG00000214199	NOVEL		36	22	33	13	16	69	18	3	28	3	16	47	9	24
TC_4114	chr2:106788920-106789315	ENSG00000212693	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	1	0
TC_4115	chr2:106789538-106869982	ENSG00000144057	KNOWN		0	2	0	3	2	0	0	0	0	3	0	0	2	0
TC_4116	chr2:107809825-107866084	ENSG00000196862	KNOWN		1	0	0	0	0	0	0	1	0	0	0	0	0	0
TC_4117	chr2:107969427-107996873	ENSG00000115665	KNOWN		5	1	2	3	0	4	2	0	5	2	4	1	0	2
TC_4118	chr2:108230083-108248239	ENSG00000196228	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_4119	chr2:108271527-108292802	ENSG00000198203	KNOWN		656	8	636	6	8	639	8	6	638	10	494	650	6	510
TC_4120	chr2:108360853-108370702	ENSG00000198075	KNOWN		24	8	23	3	8	19	6	1	18	7	23	22	4	20
TC_4121	chr2:108432063-108492286	ENSG00000135968	KNOWN		248	82	281	96	114	245	63	72	267	86	173	274	70	199
TC_4122	chr2:108490437-108517084	ENSG00000176120	KNOWN		6	3	3	2	2	3	0	2	3	2	3	3	1	4
TC_4123	chr2:108492643-108517107	ENSG00000214184	KNOWN		0	7	0	8	3	0	1	3	0	2	0	2	0	1
TC_4124	chr2:108571199-108670134	ENSG00000169756	KNOWN		26	10	22	5	6	20	6	2	24	6	18	23	7	15
TC_4125	chr2:108702369-108767683	ENSG00000153201	KNOWN		236	130	233	153	131	261	141	107	265	150	175	250	95	176
