tracking_id	locus	nearest_ref_id	class_code	transcript_length	T1a	T1b	T2	T3	N1	N2
Gene_17229	chr3:49016971-49017011	NM_006321	c		27	24	110	37	36	36
Gene_17230	chr3:49020689-49020751	NM_006321	c		229	219	882	583	956	196
Gene_17231	chr3:49044475-49044526	NM_177939	c		36	18	94	97	261	47
Gene_17232	chr3:49052734-49053113	NM_018031	c		27	10	62	113	21	28
Gene_17233	chr3:49053152-49053271	NM_018031	c		114	142	460	414	196	127
Gene_17234	chr3:49213354-49213435	NM_173546	c		47	47	144	78	95	95
Gene_17235	chr3:49213762-49213804	NM_173546	c		368	424	1148	4853	3112	729
Gene_17236	chr3:49452876-49452916	NM_022171	c		14	7	0	0	4	1
Gene_17237	chr3:49453782-49453867	NM_022171	c		117	43	1396	365	675	661
Gene_17238	chr3:49568661-49568711	NM_001165928	c		14	18	94	71	52	41
Gene_17239	chr3:49568796-49569004	NM_001165928	c		92	77	35	79	61	46
Gene_17240	chr3:49569148-49569309	NM_001165928	c		296	188	468	666	1622	1197
Gene_17241	chr3:49569436-49569535	NM_001165928	c		85	98	299	277	286	183
Gene_17242	chr3:49570923-49571092	NM_001165928	c		1	0	0	0	0	0
Gene_17243	chr3:49571208-49571279	NM_001165928	c		740	849	2616	2809	4069	2257
Gene_17244	chr3:49571570-49571792	NM_001165928	c		19	19	77	104	57	7
Gene_17245	chr3:49572009-49572090	NM_001165928	c		61	69	277	246	249	94
Gene_17246	chr3:49708679-49708764	NM_003458	c		33	39	168	333	665	173
Gene_17247	chr3:49714338-49714432	NM_001640	c		6	16	28	9	1	35
Gene_17248	chr3:49758802-49758844	NM_022064	c		99	97	278	332	118	393
Gene_17249	chr3:50005063-50005374	NM_005777	c		43	29	30	0	103	14
Gene_17250	chr3:50005990-50006055	NM_005777	c		124	77	308	367	134	84
Gene_17251	chr3:50095185-50095249	NM_005777	c		6	1	32	59	20	14
Gene_17252	chr3:50097117-50097200	NM_005777	e		3	0	1	0	0	2
Gene_17253	chr3:50098566-50098948	NM_005777	e		196	71	345	140	152	160
Gene_17254	chr3:50099455-50102522	NM_005777	c		102	73	188	91	209	137
Gene_17255	chr3:50129472-50131326	NM_005778	e		190	164	327	217	686	152
Gene_17256	chr3:50129472-50131326	NM_005778	e		97	66	91	142	83	213
Gene_17257	chr3:50137454-50137567	NM_005778	e		479	393	938	673	975	388
Gene_17258	chr3:50142942-50143076	NM_005778	e		0	0	6	7	0	0
Gene_17259	chr3:50148100-50148258	NM_005778	e		17	21	69	21	50	37
Gene_17260	chr3:50152901-50153022	NM_005778	c		26	41	84	115	68	44
Gene_17261	chr3:50154515-50154574	NM_005778	c		44	63	206	221	150	44
Gene_17262	chr3:50155863-50155977	NM_005778	c		0	1	0	0	0	0
Gene_17263	chr3:50296367-50296526	NM_001166425	c		1003	1012	0	0	0	1
Gene_17264	chr3:50618019-50618104	NM_016173	c		74	38	74	41	67	27
Gene_17265	chr3:50620985-50621075	NM_016173	c		1	0	1	0	4	0
Gene_17266	chr3:50621154-50621290	NM_016173	c		6	11	2	2	9	2
Gene_17267	chr3:50621961-50622001	NM_016173	c		0	0	0	0	2	0
Gene_17268	chr3:51422745-51422845	NM_006010	c		48	71	165	182	93	31
Gene_17269	chr3:51425198-51425241	NM_006010	c		39	19	21	6	113	56
Gene_17270	chr3:51426656-51426701	NM_006010	c		2	0	0	0	0	1
Gene_17271	chr3:51431366-51431489	NM_013286	c		155	154	376	576	388	245
Gene_17272	chr3:51434016-51434112	NM_013286	c		0	0	1	0	0	0
Gene_17273	chr3:51435006-51435046	NM_013286	c		0	0	1	0	0	0
Gene_17274	chr3:51664839-51664945	NM_015106	c		1088	625	1963	2217	4064	1599
Gene_17275	chr3:51669654-51669715	NM_015106	c		0	0	0	0	6	0
Gene_17276	chr3:51677919-51677963	NM_015106	c		0	0	327	114	0	0
Gene_17277	chr3:51679036-51679084	NM_015106	e		22	5	4	2	14	2
Gene_17278	chr3:51679603-51679687	NM_015106	e		1	0	67	48	0	1
Gene_17279	chr3:51978103-51978192	NM_005485	e		1	3	0	0	12	6
Gene_17280	chr3:51982621-51982830	NM_005485	c		149	72	0	2	0	3
Gene_17281	chr3:52237923-52237990	NM_199166	c		53	60	178	148	107	56
Gene_17282	chr3:52239933-52240019	NM_199166	c		117	121	43	108	44	69
Gene_17283	chr3:52281706-52281746	NM_001122870	c		184	196	781	300	664	530
Gene_17284	chr3:52283900-52283940	NM_001122870	c		54	64	162	196	85	92
Gene_17285	chr3:52521846-52521906	NM_007184	c		175	221	635	758	320	247
Gene_17286	chr3:52527006-52527046	NM_007184	c		45	41	93	31	74	72
Gene_17287	chr3:52720071-52720119	NM_014366	c		77	53	209	173	124	146
Gene_17288	chr3:52721461-52721623	NM_014366	e		0	0	1	4	2	1
Gene_17289	chr3:52723088-52723164	NM_014366	e		80	139	152	213	241	127
Gene_17290	chr3:52724631-52725013	NM_014366	c		89	70	222	382	559	282
Gene_17291	chr3:52724631-52725013	NM_014366	c		15	25	27	9	20	11
Gene_17292	chr3:52740821-52741751	NM_014041	c		20	28	43	40	45	23
Gene_17293	chr3:53215472-53215594	NM_212539	c		34	17	92	40	51	24
Gene_17294	chr3:53821459-53832381	NM_001128840	i		164	234	420	493	680	318
Gene_17295	chr3:53898644-53898818	NM_018725	e		399	306	604	1004	1556	648
Gene_17296	chr3:54913411-54913451	NM_018398	e		51	12	55	19	32	52
Gene_17297	chr3:54914869-54914909	NM_018398	e		1906	1320	8503	5177	3957	5652
Gene_17298	chr3:54919514-54919554	NM_018398	e		0	1	0	1	0	0
Gene_17299	chr3:55108158-55108243	NM_018398	c		0	0	47	0	22	61
Gene_17300	chr3:55108312-55108365	NM_018398	c		0	0	36	76	46	58
Gene_17301	chr3:55108432-55108498	NM_018398	c		1	0	4	0	0	1
Gene_17302	chr3:56597727-56597800	NR_024460	c		70	114	39	61	376	226
Gene_17303	chr3:56597915-56598007	NR_024460	c		19	4	2	0	0	8
Gene_17304	chr3:56601009-56601069	NR_024460	c		14	8	8	9	2	9
Gene_17305	chr3:56605294-56605336	NR_024460	e		21	25	54	70	25	21
Gene_17306	chr3:56627956-56647725	NR_024460	e		2397	2062	6364	8595	5162	6297
Gene_17307	chr3:56649233-56649302	NR_024460	e		24	23	47	77	176	38
Gene_17308	chr3:56651318-56651567	NR_024460	c		45	9	14	8	55	8
Gene_17309	chr3:56652199-56652240	NR_024460	o		65	45	477	226	1462	1699
Gene_17310	chr3:56653296-56653380	NR_024460	e		10	6	24	12	8	14
Gene_17311	chr3:56653478-56653518	NR_024460	c		72	77	55	109	513	335
Gene_17312	chr3:57280114-57280219	NM_012096	c		73	122	163	210	298	55
Gene_17313	chr3:57283433-57283561	NM_012096	c		15	15	41	88	21	28
Gene_17314	chr3:57290990-57291039	NM_012096	c		276	369	455	1004	451	341
Gene_17315	chr3:57291338-57291446	NM_012096	c		0	0	0	0	7	2
Gene_17316	chr3:57293897-57294035	NM_012096	c		13	10	55	32	51	27
Gene_17317	chr3:57302440-57302480	NM_012096	c		1	0	11	12	0	10
Gene_17318	chr3:57304114-57304155	NM_012096	c		0	0	0	1	0	0
Gene_17319	chr3:57304250-57304377	NM_012096	c		1	0	0	0	0	0
Gene_17320	chr3:57305642-57305889	NM_012096	c		10	14	27	4	16	9
Gene_17321	chr3:57306421-57306513	NM_012096	c		205	271	182	177	429	70
Gene_17322	chr3:57542915-57543097	NM_177966	c		157	62	384	134	301	398
Gene_17323	chr3:57545571-57545664	NM_177966	c		1	0	1	0	0	0
Gene_17324	chr3:57546499-57546605	NM_177966	c		29	34	112	14	28	14
Gene_17325	chr3:57546737-57546881	NM_177966	c		33	16	18	13	26	8
Gene_17326	chr3:57743284-57743372	NM_007159	c		11	6	1	4	0	2
Gene_17327	chr3:57850268-57850435	NM_007159	e		535	555	5155	2641	2611	746
Gene_17328	chr3:57882596-57882646	NM_007159	e		10	4	36	12	67	35
Gene_17329	chr3:57898124-57898226	NM_007159	c		105	79	328	248	783	290
Gene_17330	chr3:57898289-57898377	NM_007159	c		48	41	41	119	77	31
Gene_17331	chr3:57908627-57908694	NM_007159	c		17	6	5	5	19	10
Gene_17332	chr3:57913690-57913878	NM_007159	c		4	0	7	0	4	0
Gene_17333	chr3:58094904-58094999	NM_001164319	e		14	12	81	23	27	28
Gene_17334	chr3:58095307-58097586	NM_001164319	c		807	232	107	43	68	102
Gene_17335	chr3:58097872-58098013	NM_001164319	e		16	7	29	90	47	10
Gene_17336	chr3:58110059-58110107	NM_001164319	c		1	0	0	13	0	0
Gene_17337	chr3:58112361-58112443	NM_001164319	c		11	3	23	26	17	22
Gene_17338	chr3:58118492-58118609	NM_001164319	e		408	268	1551	946	783	794
Gene_17339	chr3:58129245-58129293	NM_001164319	c		4	2	0	0	0	0
Gene_17340	chr3:58156381-58156512	NM_001164319	c		12	8	40	19	6	7
Gene_17341	chr3:58156856-58157017	NM_001164319	c		3	0	0	0	0	4
Gene_17342	chr3:58157098-58157146	NM_001164319	c		327	179	134	65	855	426
Gene_17343	chr3:58157394-58157445	NM_001164319	c		47	68	123	441	95	25
Gene_17344	chr3:58157552-58157934	NM_001164319	c		17	4	21	1	0	0
Gene_17345	chr3:58280340-58280442	NM_020676	c		311	326	1207	1970	2246	736
Gene_17346	chr3:58303763-58303852	NM_001098783	c		1	0	0	0	0	0
Gene_17347	chr3:58304338-58304382	NM_001098783	c		212	234	1758	153	232	170
Gene_17348	chr3:58304975-58305183	NM_001098783	c		0	4	0	0	0	2
Gene_17349	chr3:58305395-58305510	NM_001098783	c		1	0	4	0	0	1
Gene_17350	chr3:58355163-58355203	NM_017771	c		1	0	6	0	7	10
Gene_17351	chr3:58382824-58382899	NM_017771	c		105	45	253	120	413	176
Gene_17352	chr3:58383355-58383445	NM_017771	c		12	4	8	0	9	7
Gene_17353	chr3:58385033-58385095	NM_017771	c		21	15	69	96	98	27
Gene_17354	chr3:58394687-58395301	NM_017771	c		18	2	27	48	65	21
Gene_17355	chr3:58398628-58410557	NM_017771	c		15	8	77	12	16	21
Gene_17356	chr3:58410688-58410798	NM_017771	c		120	140	203	191	420	220
Gene_17357	chr3:58487021-58487146	NM_153331	c		1	0	1	0	0	0
Gene_17358	chr3:58487490-58496473	NM_153331	c		1	4	3	0	0	2
Gene_17359	chr3:61989089-61989168	NM_002841	c		0	0	49	0	11	3
Gene_17360	chr3:62058281-62070786	NM_002841	o		84	71	455	255	132	66
Gene_17361	chr3:62177143-62177320	NM_002841	c		112	132	468	264	163	161
Gene_17362	chr3:62204547-62204648	NM_002841	c		605	363	1923	300	693	594
Gene_17363	chr3:62229480-62229572	NM_002841	o		16	14	0	0	0	1
Gene_17364	chr3:62248482-62248573	NM_002841	e		88	114	158	19	4	3
Gene_17365	chr3:62254736-62254776	NM_002841	c		2	9	5	1	5	8
Gene_17366	chr3:62258630-62258674	NM_002841	c		274	157	667	511	432	254
Gene_17367	chr3:62259482-62259522	NM_002841	e		22	11	33	31	7	15
Gene_17368	chr3:62262671-62262720	NM_002841	c		342	393	668	493	2043	497
Gene_17369	chr3:62267240-62267339	NM_002841	c		1265	798	548	593	1159	605
Gene_17370	chr3:62278096-62278968	NM_002841	c		257	174	232	44	65	99
Gene_17371	chr3:62279116-62279180	NM_002841	c		10	2	39	3	33	18
Gene_17372	chr3:62279348-62279616	NM_002841	c		1	0	0	0	37	10
Gene_17373	chr3:62279692-62279820	NM_002841	c		43	19	30	14	70	26
Gene_17374	chr3:63779803-63788624	-	-		0	0	1	0	0	1
Gene_17375	chr3:63938051-63938138	NM_001128149	e		46	31	92	52	132	70
Gene_17376	chr3:63965621-63965832	NM_001128149	c		0	0	0	0	1	2
Gene_17377	chr3:63967902-63968038	NM_001128149	c		36	73	154	165	77	45
Gene_17378	chr3:63973797-63973989	NM_001128149	c		1	0	0	0	0	0
Gene_17379	chr3:63976429-63976480	NM_001128149	c		232	201	0	619	4	78
Gene_17380	chr3:63981192-63981378	NM_001128149	c		55	25	230	451	402	172
Gene_17381	chr3:63981873-63981950	NM_001128149	c		49	68	307	160	67	69
Gene_17382	chr3:63982004-63982076	NM_001128149	c		141	116	104	131	81	26
Gene_17383	chr3:63983261-63983301	NM_001128149	e		0	0	1	0	0	2
Gene_17384	chr3:63985021-63985195	NM_001128149	e		14	9	37	33	10	20
Gene_17385	chr3:63985516-63985557	NM_001128149	c		0	0	0	0	0	1
Gene_17386	chr3:63985694-63985740	NM_001128149	c		24	25	203	80	125	84
Gene_17387	chr3:63986143-63986232	NM_001128149	c		28	58	580	127	75	21
Gene_17388	chr3:63987359-63987399	NM_001128149	c		4	6	47	36	46	40
Gene_17389	chr3:63987974-63988014	NM_001128149	c		26	23	218	398	159	39
Gene_17390	chr3:63988156-63988198	NM_001128149	c		39	27	149	46	54	26
Gene_17391	chr3:63988454-63988513	NM_001128149	c		153	141	236	421	294	447
Gene_17392	chr3:63988703-63988743	NM_001128149	c		94	67	97	72	93	76
Gene_17393	chr3:64150167-64151824	-	-		1	1	1	0	3	0
Gene_17394	chr3:66397144-66405312	NM_001164796	i		1	8	9	3	0	1
Gene_17395	chr3:66419907-66419962	NM_001164796	c		0	0	0	7	0	0
Gene_17396	chr3:66420950-66421055	NM_001164796	e		0	0	0	0	0	3
Gene_17397	chr3:66428627-66428815	NM_001164796	c		47	23	174	137	192	64
Gene_17398	chr3:67054598-67054659	NM_032505	c		11	5	11	1	14	8
Gene_17399	chr3:67580870-67593458	-	-		3	3	69	126	75	27
Gene_17400	chr3:67816107-67829381	-	-		120	57	277	95	192	70
Gene_17401	chr3:69154418-69154526	NM_006407	c		47	31	324	172	44	41
Gene_17402	chr3:69155041-69155171	NM_006407	c		0	0	2	0	0	0
Gene_17403	chr3:69988271-69988331	NM_198177	c		66	60	69	79	203	70
Gene_17404	chr3:70000996-70001036	NM_198177	c		15	8	50	17	13	40
Gene_17405	chr3:70014108-70018500	NM_198177	c		167	207	445	355	371	307
Gene_17406	chr3:71467261-71499447	NM_001012505	i		0	0	0	0	1	0
Gene_17407	chr3:71467261-71499447	-	-		0	0	5	2	0	0
Gene_17408	chr3:72642009-72654621	-	-		4	6	3	3	1	0
Gene_17409	chr3:73062223-73076870	NM_174907	i		2	0	3	9	6	9
Gene_17410	chr3:73111472-73111512	NM_018029	c		77	23	22	6	0	4
Gene_17411	chr3:73111628-73111874	NM_018029	c		11	0	33	6	8	12
Gene_17412	chr3:73114003-73114109	NM_174907	c		44	37	158	22	140	53
Gene_17413	chr3:73114244-73114323	NM_174907	e		243	204	586	545	869	411
Gene_17414	chr3:73114609-73114726	NM_174907	c		7	10	7	7	53	7
Gene_17415	chr3:73422085-73426803	-	-		5	2	8	0	4	3
Gene_17416	chr3:75523217-75537229	-	-		4	11	21	7	0	9
Gene_17417	chr3:76177722-76195880	-	-		228	295	1740	4428	3481	1283
Gene_17418	chr3:76583966-76584630	-	-		1	1	4	0	2	0
Gene_17419	chr3:77542406-77542529	NM_001128929	c		75	61	3	19	0	8
Gene_17420	chr3:77571968-77572047	NM_001128929	c		60	49	58	177	142	45
Gene_17421	chr3:77637906-77638090	NM_001128929	e		0	2	3	0	0	0
Gene_17422	chr3:77651367-77651445	NM_001128929	c		53	35	174	166	34	68
Gene_17423	chr3:77671481-77671525	NM_001128929	c		29	25	39	33	39	95
Gene_17424	chr3:77693959-77693999	NM_001128929	c		14	21	78	57	120	55
Gene_17425	chr3:84051831-84062341	-	-		1	0	0	0	0	2
Gene_17426	chr3:87289845-87289925	NM_014043	e		3	0	4	0	21	49
Gene_17427	chr3:87294901-87294942	NM_014043	c		3	0	2	0	16	4
Gene_17428	chr3:87294997-87295049	NM_014043	c		259	234	1526	952	599	725
Gene_17429	chr3:87298915-87299039	NM_014043	e		30	22	219	39	65	62
Gene_17430	chr3:87303961-87304012	NM_014043	c		0	0	1	0	0	0
Gene_17431	chr3:87304464-87304584	NM_014043	c		105	100	105	133	77	25
Gene_17432	chr3:88188263-88188390	NM_018293	c		44	64	227	134	57	44
Gene_17433	chr3:88188448-88188660	NM_018293	c		500	325	851	878	1436	954
Gene_17434	chr3:88188736-88189261	NM_018293	c		1	0	1	0	0	0
Gene_17435	chr3:88188736-88189261	NM_018293	c		2	6	11	5	6	8
Gene_17436	chr3:88189348-88189427	NM_018293	c		8	3	16	0	2	2
Gene_17437	chr3:88189615-88189798	NM_018293	c		1	0	3	4	0	1
Gene_17438	chr3:88191501-88191605	NM_018293	c		0	2	1	0	1	3
Gene_17439	chr3:88192147-88192208	NM_018293	c		243	147	178	138	118	104
Gene_17440	chr3:88192409-88192449	NM_018293	c		53	22	119	60	81	29
Gene_17441	chr3:88199250-88199326	NM_173824	c		3	7	2	35	0	6
Gene_17442	chr3:88202465-88202505	NM_173824	c		46	61	320	1050	300	112
Gene_17443	chr3:88205801-88205864	NM_173824	c		0	0	3	0	0	0
Gene_17444	chr3:89259009-89259049	NM_005233	o		85	73	118	155	121	57
Gene_17445	chr3:89259216-89259294	NM_005233	c		0	0	5	0	0	0
Gene_17446	chr3:89259381-89259471	NM_005233	c		73	53	120	14	57	30
Gene_17447	chr3:89390087-89390952	NM_005233	c		12	4	24	2	1	7
Gene_17448	chr3:89391027-89391226	NM_005233	c		74	32	104	10	11	16
Gene_17449	chr3:89445019-89445148	NM_005233	e		139	121	286	267	277	202
Gene_17450	chr3:89449431-89449471	NM_182644	c		0	0	16	0	0	0
Gene_17451	chr3:89468451-89478301	NM_005233	c		4	8	11	2	27	10
Gene_17452	chr3:89498388-89498465	NM_005233	c		0	0	1	0	0	0
Gene_17453	chr3:89528675-89528779	NM_005233	c		136	176	395	376	515	261
Gene_17454	chr3:89528904-89528964	NM_005233	c		27	24	22	69	45	55
Gene_17455	chr3:89529368-89529504	NM_005233	c		249	225	2109	673	1979	434
Gene_17456	chr3:89529725-89529803	NM_005233	c		0	0	0	0	0	3
Gene_17457	chr3:89529943-89530025	NM_005233	c		353	359	1272	1130	996	509
Gene_17458	chr3:89530259-89530470	NM_005233	c		94	59	105	144	283	187
Gene_17459	chr3:89530608-89530817	NM_005233	c		109	73	393	194	531	258
Gene_17460	chr3:93699251-93714773	NM_182896	c		0	0	0	1	0	0
Gene_17461	chr3:93722560-93722757	NM_182896	e		110	55	242	49	52	170
Gene_17462	chr3:93755485-93755571	NM_182896	c		154	50	65	222	322	107
Gene_17463	chr3:93758716-93758832	NM_182896	e		57	23	79	27	30	77
Gene_17464	chr3:93847465-93847718	NM_022072	p		47	74	132	186	136	66
Gene_17465	chr3:95379594-95380046	-	-		16	2	6	5	728	221
Gene_17466	chr3:97503800-97503841	NM_177976	c		8	2	57	13	36	21
Gene_17467	chr3:97596454-97596662	NM_153605	c		113	130	453	1419	348	87
Gene_17468	chr3:97599954-97600037	NM_153605	c		63	70	173	158	75	100
Gene_17469	chr3:97655677-97655735	NM_153605	c		50	61	147	146	91	116
Gene_17470	chr3:97661163-97661266	NM_153605	c		21	26	21	11	65	82
Gene_17471	chr3:97662063-97662153	NM_153605	e		0	0	2	0	0	0
Gene_17472	chr3:97662459-97662520	NM_153605	c		2	0	1	0	0	0
Gene_17473	chr3:97662693-97662950	NM_153605	c		75	38	282	42	54	80
Gene_17474	chr3:97663122-97663179	NM_153605	c		0	1	7	18	16	7
Gene_17475	chr3:97663476-97663518	NM_153605	c		0	0	0	12	19	16
Gene_17476	chr3:98459028-98459938	NM_006100	i		4	3	3	5	0	0
Gene_17477	chr3:98487320-98487380	NM_006100	e		6	3	77	27	1	0
Gene_17478	chr3:98566462-98579149	-	-		41	35	114	116	98	56
Gene_17479	chr3:98584588-98601497	-	-		63	52	234	108	204	69
Gene_17480	chr3:98773384-98780363	-	-		23	55	110	82	51	79
Gene_17481	chr3:99352468-99361036	NM_001850	o		19	8	96	65	66	50
Gene_17482	chr3:99352468-99361036	NM_001850	o		51	36	75	38	95	49
Gene_17483	chr3:99352468-99361036	NM_001850	o		14	24	49	41	108	56
Gene_17484	chr3:99386251-99399713	NM_001850	o		3	9	88	79	9	17
Gene_17485	chr3:99433849-99441907	NM_001850	i		63	103	425	144	478	115
Gene_17486	chr3:99509526-99509663	NM_001850	c		26	18	26	7	8	17
Gene_17487	chr3:99536778-99536887	NM_032359	o		55	46	6	31	0	0
Gene_17488	chr3:99879269-99879325	NM_001167924	e		124	70	232	161	110	53
Gene_17489	chr3:99897161-99897422	NM_001167924	c		38	20	51	12	109	23
Gene_17490	chr3:99998540-100000684	NM_018309	c		0	0	38	72	186	24
Gene_17491	chr3:100002443-100002653	NM_018309	e		1	3	5	2	0	0
Gene_17492	chr3:100013969-100014013	NM_018309	c		3	23	67	61	44	22
Gene_17493	chr3:100020967-100038551	NM_018309	o		21	11	24	0	0	1
Gene_17494	chr3:100020967-100038551	NM_018309	o		1	0	1	4	0	18
Gene_17495	chr3:100020967-100038551	NM_018309	e		1	0	0	0	0	6
Gene_17496	chr3:100020967-100038551	NM_018309	c		24	14	83	146	10	79
Gene_17497	chr3:100042555-100042614	NM_018309	c		37	10	71	35	68	40
Gene_17498	chr3:100071244-100071309	NM_020202	e		96	95	64	58	408	98
Gene_17499	chr3:100074055-100074174	NM_020202	c		1	2	7	0	0	0
Gene_17500	chr3:100120520-100120560	NM_001085451	c		0	0	0	0	1	0
Gene_17501	chr3:100218882-100231078	NM_018004	i		57	42	99	86	61	65
Gene_17502	chr3:100275652-100275780	NM_018004	c		43	32	221	100	108	72
Gene_17503	chr3:100287764-100287807	NM_018004	c		0	0	0	11	0	0
Gene_17504	chr3:100292202-100309576	NM_018004	o		68	75	196	258	307	147
Gene_17505	chr3:100292202-100309576	NM_018004	c		50	33	129	93	71	48
Gene_17506	chr3:100432543-100432600	NM_006070	c		7	7	12	3	14	0
Gene_17507	chr3:100438820-100438861	NM_006070	c		84	50	232	625	145	211
Gene_17508	chr3:100438889-100447611	NM_006070	c		107	50	0	23	0	10
Gene_17509	chr3:100451350-100451417	NM_006070	e		6	3	17	12	6	8
Gene_17510	chr3:100463593-100463782	NM_006070	e		15	28	27	153	43	49
Gene_17511	chr3:100467008-100467358	NM_006070	c		336	549	2426	208	270	353
Gene_17512	chr3:100467008-100467358	NM_006070	c		804	519	790	144	597	571
Gene_17513	chr3:100467490-100467538	NM_006070	c		229	143	394	203	728	198
Gene_17514	chr3:100467627-100467782	NM_006070	c		21	6	17	47	79	23
Gene_17515	chr3:101156026-101169267	-	-		0	12	1	0	0	1
Gene_17516	chr3:101283811-101283979	NM_017819	c		6	7	28	278	84	33
Gene_17517	chr3:101284091-101284135	NM_017819	c		0	0	2	6	4	0
Gene_17518	chr3:101284208-101284445	NM_017819	c		0	0	0	2	0	1
Gene_17519	chr3:101284518-101284619	NM_017819	c		240	225	1280	620	708	477
Gene_17520	chr3:101284747-101284789	NM_017819	c		16	8	208	94	55	65
Gene_17521	chr3:101309059-101311523	NM_020357	c		1985	1900	6838	4844	3870	4836
Gene_17522	chr3:101312342-101312447	NM_020357	c		10	10	9	1	21	11
Gene_17523	chr3:101312886-101313077	NM_020357	c		2	0	4	27	0	0
Gene_17524	chr3:101446260-101446394	NM_024548	e		54	76	391	556	143	21
Gene_17525	chr3:101447675-101447735	NM_024548	e		117	166	132	430	475	236
Gene_17526	chr3:101450720-101450760	NM_024548	c		203	165	460	32	153	204
Gene_17527	chr3:101474296-101474373	NM_024548	c		122	59	194	541	74	144
Gene_17528	chr3:101476512-101477043	NM_024548	c		74	67	310	300	551	165
Gene_17529	chr3:101484143-101484222	NM_024548	c		13	2	16	10	6	6
Gene_17530	chr3:101484334-101484491	NM_024548	c		0	0	0	0	1	0
Gene_17531	chr3:101485521-101485615	NM_024548	c		3	1	16	3	7	6
Gene_17532	chr3:101540833-101540952	NM_001134456	c		1	2	3	5	7	14
Gene_17533	chr3:101541119-101541202	NM_001134456	c		1	3	877	6	0	54
Gene_17534	chr3:101541597-101541642	NM_001134456	c		103	28	100	8	89	196
Gene_17535	chr3:101544702-101544760	NM_001134456	c		1605	1846	9276	4480	2812	3723
Gene_17536	chr3:101545124-101545172	NM_001134456	c		2	1	1	0	0	0
Gene_17537	chr3:101570774-101570969	NM_001005474	e		117	86	209	306	136	105
Gene_17538	chr3:101571067-101571168	NM_001005474	e		40	14	173	9	31	28
Gene_17539	chr3:101571493-101572359	NM_001005474	e		28	41	47	109	88	31
Gene_17540	chr3:101574537-101574680	NM_001005474	e		171	132	405	308	818	175
Gene_17541	chr3:101579424-101579464	NM_001005474	c		333	314	535	88	78	54
Gene_17542	chr3:101716248-101716291	NR_026934	c		28	41	26	0	5	8
Gene_17543	chr3:101716456-101716498	NR_026934	c		99	34	210	10	53	46
Gene_17544	chr3:105086238-105086312	NM_001627	c		41	36	83	44	41	20
Gene_17545	chr3:105160932-105165806	NM_001627	i		4	3	1	1	1	5
Gene_17546	chr3:105239009-105239049	NM_001627	e		37	62	193	81	198	52
Gene_17547	chr3:105243274-105243332	NM_001627	c		1	6	21	2	32	5
Gene_17548	chr3:105252443-105260604	NM_001627	e		8	5	29	0	0	6
Gene_17549	chr3:105262780-105269033	NM_001627	j		0	0	18	3	6	0
Gene_17550	chr3:105293345-105293572	NM_001627	c		478	390	1730	0	7	6
Gene_17551	chr3:105293644-105293987	NM_001627	c		17	8	1	0	0	0
Gene_17552	chr3:105294083-105294147	NM_001627	c		11	12	68	20	21	27
Gene_17553	chr3:105294314-105294358	NM_001627	c		0	0	2	0	0	0
Gene_17554	chr3:105294767-105294947	NM_001627	c		4	8	0	0	0	0
Gene_17555	chr3:105295330-105295401	NM_001627	c		0	1	2	0	0	0
Gene_17556	chr3:105295464-105295569	NM_001627	c		0	0	6	0	0	11
